Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,(case) variant,(case) variant-index,concept:name,lifecycle:transition,org:resource
7,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/07 16:27:00.000,2011/01/07 16:27:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Authorize Supplier's Invoice payment,complete,Karalda Nimwada
7,Pay Invoice,Karalda Nimwada,2011/01/07 16:41:00.000,2011/01/07 16:53:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Pay Invoice,complete,Karalda Nimwada
8,Create Purchase Requisition,Fjodor Kowalski,2011/01/01 21:27:00.000,2011/01/01 22:17:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Purchase Requisition,complete,Fjodor Kowalski
8,Create Request for Quotation,Tesca Lobes,2011/01/02 01:00:00.000,2011/01/02 01:07:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Request for Quotation,complete,Tesca Lobes
8,Analyze Request for Quotation,Francois de Perrier,2011/01/02 02:04:00.000,2011/01/02 02:27:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Request for Quotation,complete,Francois de Perrier
8,Amend Request for Quotation,Tesca Lobes,2011/01/02 03:21:00.000,2011/01/02 03:34:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Amend Request for Quotation,complete,Tesca Lobes
8,Analyze Request for Quotation,Magdalena Predutta,2011/01/02 04:35:00.000,2011/01/02 05:01:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Request for Quotation,complete,Magdalena Predutta
8,Send Request for Quotation to Supplier,Francois de Perrier,2011/01/02 16:20:00.000,2011/01/02 16:48:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Send Request for Quotation to Supplier,complete,Francois de Perrier
8,Create Quotation comparison Map,Karel de Groot,2011/01/02 17:10:00.000,2011/01/02 22:33:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Quotation comparison Map,complete,Karel de Groot
8,Analyze Quotation Comparison Map,Anne Olwada,2011/01/03 05:08:00.000,2011/01/03 05:14:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Quotation Comparison Map,complete,Anne Olwada
8,Choose best option,Immanuel Karagianni,2011/01/03 05:14:00.000,2011/01/03 05:14:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Choose best option,complete,Immanuel Karagianni
8,Settle Conditions With Supplier,Karel de Groot,2011/01/03 07:40:00.000,2011/01/03 19:50:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Settle Conditions With Supplier,complete,Karel de Groot
8,Create Purchase Order,Karel de Groot,2011/01/03 22:07:00.000,2011/01/03 22:19:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Purchase Order,complete,Karel de Groot
8,Confirm Purchase Order,Sean Manney,2011/01/04 02:06:00.000,2011/01/04 02:31:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Confirm Purchase Order,complete,Sean Manney
8,Deliver Goods Services,Sean Manney,2011/01/04 12:00:00.000,2011/01/05 17:34:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Deliver Goods Services,complete,Sean Manney
8,Release Purchase Order,Esmana Liubiata,2011/01/06 01:11:00.000,2011/01/06 01:12:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Release Purchase Order,complete,Esmana Liubiata
8,Approve Purchase Order for payment,Francois de Perrier,2011/01/06 20:47:00.000,2011/01/06 20:48:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Approve Purchase Order for payment,complete,Francois de Perrier
8,Send Invoice,Kiu Kan,2011/01/07 08:19:00.000,2011/01/07 08:19:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Send Invoice,complete,Kiu Kan
8,Release Supplier's Invoice,Pedro Alvares,2011/01/07 22:41:00.000,2011/01/07 22:48:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Release Supplier's Invoice,complete,Pedro Alvares
8,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/07 22:48:00.000,2011/01/07 22:48:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Authorize Supplier's Invoice payment,complete,Karalda Nimwada
8,Pay Invoice,Pedro Alvares,2011/01/07 22:53:00.000,2011/01/07 23:04:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Pay Invoice,complete,Pedro Alvares
9,Create Purchase Requisition,Tesca Lobes,2011/01/01 23:17:00.000,2011/01/01 23:34:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Create Purchase Requisition,complete,Tesca Lobes
9,Create Request for Quotation,Penn Osterwalder,2011/01/02 05:38:00.000,2011/01/02 05:48:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Create Request for Quotation,complete,Penn Osterwalder
9,Analyze Request for Quotation,Karel de Groot,2011/01/02 06:49:00.000,2011/01/02 07:12:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Analyze Request for Quotation,complete,Karel de Groot
9,Amend Request for Quotation,Heinz Gutschmidt,2011/01/02 23:04:00.000,2011/01/02 23:30:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Amend Request for Quotation,complete,Heinz Gutschmidt
9,Analyze Request for Quotation,Magdalena Predutta,2011/01/03 00:27:00.000,2011/01/03 00:51:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Analyze Request for Quotation,complete,Magdalena Predutta
9,Amend Request for Quotation,Fjodor Kowalski,2011/01/03 01:46:00.000,2011/01/03 01:57:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Amend Request for Quotation,complete,Fjodor Kowalski
9,Analyze Request for Quotation,Karel de Groot,2011/01/03 03:28:00.000,2011/01/03 03:45:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Analyze Request for Quotation,complete,Karel de Groot
9,Amend Request for Quotation,Elvira Lores,2011/01/03 04:43:00.000,2011/01/03 04:49:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Amend Request for Quotation,complete,Elvira Lores
9,Analyze Request for Quotation,Francois de Perrier,2011/01/03 05:54:00.000,2011/01/03 06:26:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Analyze Request for Quotation,complete,Francois de Perrier
9,Amend Request for Quotation,Esmana Liubiata,2011/01/03 07:14:00.000,2011/01/03 07:25:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Amend Request for Quotation,complete,Esmana Liubiata
9,Analyze Request for Quotation,Magdalena Predutta,2011/01/03 14:45:00.000,2011/01/03 15:00:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Analyze Request for Quotation,complete,Magdalena Predutta
9,Amend Request for Quotation,Heinz Gutschmidt,2011/01/04 07:04:00.000,2011/01/04 07:25:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Amend Request for Quotation,complete,Heinz Gutschmidt
9,Analyze Request for Quotation,Francois de Perrier,2011/01/04 09:02:00.000,2011/01/04 09:23:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Analyze Request for Quotation,complete,Francois de Perrier
9,Amend Request for Quotation,Anna Kaufmann,2011/01/04 10:12:00.000,2011/01/04 10:22:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Amend Request for Quotation,complete,Anna Kaufmann
9,Analyze Request for Quotation,Karel de Groot,2011/01/04 12:51:00.000,2011/01/04 12:56:00.000,Variant 46,46,Fluxicon Disco,Variant 46,46,Analyze Request for Quotation,complete,Karel de Groot
10,Create Purchase Requisition,Esmana Liubiata,2011/01/02 09:52:00.000,2011/01/02 10:43:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Create Purchase Requisition,complete,Esmana Liubiata
10,Create Request for Quotation,Immanuel Karagianni,2011/01/02 17:25:00.000,2011/01/02 17:32:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Create Request for Quotation,complete,Immanuel Karagianni
10,Analyze Request for Quotation,Francois de Perrier,2011/01/02 22:32:00.000,2011/01/02 22:59:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Analyze Request for Quotation,complete,Francois de Perrier
10,Send Request for Quotation to Supplier,Karel de Groot,2011/01/03 19:50:00.000,2011/01/03 20:07:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Send Request for Quotation to Supplier,complete,Karel de Groot
10,Create Quotation comparison Map,Karel de Groot,2011/01/03 20:31:00.000,2011/01/03 21:28:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Create Quotation comparison Map,complete,Karel de Groot
10,Analyze Quotation Comparison Map,Anna Kaufmann,2011/01/04 04:44:00.000,2011/01/04 05:05:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Analyze Quotation Comparison Map,complete,Anna Kaufmann
10,Choose best option,Nico Ojenbeer,2011/01/04 05:05:00.000,2011/01/04 05:05:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Choose best option,complete,Nico Ojenbeer
10,Settle Conditions With Supplier,Karel de Groot,2011/01/04 06:53:00.000,2011/01/04 11:31:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Settle Conditions With Supplier,complete,Karel de Groot
10,Create Purchase Order,Karel de Groot,2011/01/04 16:44:00.000,2011/01/04 16:52:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Create Purchase Order,complete,Karel de Groot
10,Confirm Purchase Order,Carmen Finacse,2011/01/05 09:49:00.000,2011/01/05 09:58:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Confirm Purchase Order,complete,Carmen Finacse
10,Deliver Goods Services,Kiu Kan,2011/01/05 18:48:00.000,2011/01/07 08:19:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Deliver Goods Services,complete,Kiu Kan
10,Release Purchase Order,Tesca Lobes,2011/01/07 15:54:00.000,2011/01/07 15:55:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Release Purchase Order,complete,Tesca Lobes
10,Approve Purchase Order for payment,Karel de Groot,2011/01/09 09:55:00.000,2011/01/09 09:56:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Approve Purchase Order for payment,complete,Karel de Groot
10,Send Invoice,Karen Clarens,2011/01/10 07:23:00.000,2011/01/10 07:23:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Send Invoice,complete,Karen Clarens
10,Release Supplier's Invoice,Karalda Nimwada,2011/01/10 21:45:00.000,2011/01/10 21:48:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Release Supplier's Invoice,complete,Karalda Nimwada
10,Settle Dispute With Supplier,Karalda Nimwada,2011/01/10 22:09:00.000,2011/01/10 22:34:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Settle Dispute With Supplier,complete,Karalda Nimwada
10,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/10 22:43:00.000,2011/01/10 22:43:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Authorize Supplier's Invoice payment,complete,Karalda Nimwada
10,Pay Invoice,Pedro Alvares,2011/01/10 23:03:00.000,2011/01/10 23:16:00.000,Variant 9,9,Fluxicon Disco,Variant 9,9,Pay Invoice,complete,Pedro Alvares
11,Create Purchase Requisition,Miu Hanwan,2011/01/02 12:12:00.000,2011/01/02 12:53:00.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Create Purchase Requisition,complete,Miu Hanwan
11,Analyze Purchase Requisition,Francis Odell,2011/01/03 07:06:00.000,2011/01/03 07:12:00.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Analyze Purchase Requisition,complete,Francis Odell
11,Create Request for Quotation,Francis Odell,2011/01/03 07:20:00.000,2011/01/03 07:22:00.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Create Request for Quotation,complete,Francis Odell
11,Analyze Request for Quotation,Karel de Groot,2011/01/03 20:07:00.000,2011/01/03 20:31:00.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Analyze Request for Quotation,complete,Karel de Groot
11,Amend Request for Quotation,Nico Ojenbeer,2011/01/03 21:21:00.000,2011/01/03 21:31:00.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Amend Request for Quotation,complete,Nico Ojenbeer
11,Analyze Request for Quotation,Karel de Groot,2011/01/04 02:24:00.000,2011/01/04 02:57:00.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Analyze Request for Quotation,complete,Karel de Groot
12,Create Purchase Requisition,Alberto Duport,2011/01/02 12:31:00.000,2011/01/02 12:41:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Create Purchase Requisition,complete,Alberto Duport
12,Analyze Purchase Requisition,Francis Odell,2011/01/03 06:35:00.000,2011/01/03 06:41:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Analyze Purchase Requisition,complete,Francis Odell
12,Amend Purchase Requisition,Penn Osterwalder,2011/01/03 18:31:00.000,2011/01/03 18:57:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Amend Purchase Requisition,complete,Penn Osterwalder
12,Create Request for Quotation,Tesca Lobes,2011/01/04 00:18:00.000,2011/01/04 00:28:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Create Request for Quotation,complete,Tesca Lobes
12,Analyze Request for Quotation,Karel de Groot,2011/01/04 01:32:00.000,2011/01/04 01:36:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Analyze Request for Quotation,complete,Karel de Groot
12,Amend Request for Quotation,Penn Osterwalder,2011/01/04 02:22:00.000,2011/01/04 02:27:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Amend Request for Quotation,complete,Penn Osterwalder
12,Analyze Request for Quotation,Karel de Groot,2011/01/04 03:24:00.000,2011/01/04 03:46:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Analyze Request for Quotation,complete,Karel de Groot
12,Amend Request for Quotation,Penn Osterwalder,2011/01/04 04:35:00.000,2011/01/04 04:40:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Amend Request for Quotation,complete,Penn Osterwalder
12,Analyze Request for Quotation,Magdalena Predutta,2011/01/04 05:41:00.000,2011/01/04 05:52:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Analyze Request for Quotation,complete,Magdalena Predutta
12,Amend Request for Quotation,Penn Osterwalder,2011/01/04 06:40:00.000,2011/01/04 06:54:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Amend Request for Quotation,complete,Penn Osterwalder
12,Analyze Request for Quotation,Francois de Perrier,2011/01/04 07:45:00.000,2011/01/04 08:35:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Analyze Request for Quotation,complete,Francois de Perrier
12,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/05 01:40:00.000,2011/01/05 02:03:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Send Request for Quotation to Supplier,complete,Magdalena Predutta
12,Create Quotation comparison Map,Magdalena Predutta,2011/01/05 02:42:00.000,2011/01/05 07:34:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Create Quotation comparison Map,complete,Magdalena Predutta
12,Analyze Quotation Comparison Map,Esmana Liubiata,2011/01/05 14:34:00.000,2011/01/05 14:41:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Analyze Quotation Comparison Map,complete,Esmana Liubiata
12,Choose best option,Immanuel Karagianni,2011/01/05 14:41:00.000,2011/01/05 14:41:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Choose best option,complete,Immanuel Karagianni
12,Settle Conditions With Supplier,Magdalena Predutta,2011/01/06 07:30:00.000,2011/01/06 12:00:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Settle Conditions With Supplier,complete,Magdalena Predutta
12,Create Purchase Order,Francois de Perrier,2011/01/06 20:20:00.000,2011/01/06 20:27:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Create Purchase Order,complete,Francois de Perrier
12,Confirm Purchase Order,Kiu Kan,2011/01/07 08:33:00.000,2011/01/07 08:39:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Confirm Purchase Order,complete,Kiu Kan
12,Deliver Goods Services,Sean Manney,2011/01/07 14:08:00.000,2011/01/08 20:08:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Deliver Goods Services,complete,Sean Manney
12,Release Purchase Order,Christian Francois,2011/01/09 03:16:00.000,2011/01/09 03:17:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Release Purchase Order,complete,Christian Francois
12,Approve Purchase Order for payment,Magdalena Predutta,2011/01/09 05:48:00.000,2011/01/09 05:49:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Approve Purchase Order for payment,complete,Magdalena Predutta
12,Send Invoice,Karen Clarens,2011/01/10 08:16:00.000,2011/01/10 08:16:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Send Invoice,complete,Karen Clarens
12,Release Supplier's Invoice,Pedro Alvares,2011/01/10 22:41:00.000,2011/01/10 22:46:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Release Supplier's Invoice,complete,Pedro Alvares
12,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/10 22:46:00.000,2011/01/10 22:46:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Authorize Supplier's Invoice payment,complete,Karalda Nimwada
12,Pay Invoice,Pedro Alvares,2011/01/10 22:53:00.000,2011/01/10 23:02:00.000,Variant 47,47,Fluxicon Disco,Variant 47,47,Pay Invoice,complete,Pedro Alvares
13,Create Purchase Requisition,Anna Kaufmann,2011/01/02 14:47:00.000,2011/01/02 15:06:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Create Purchase Requisition,complete,Anna Kaufmann
13,Create Request for Quotation,Anna Kaufmann,2011/01/02 18:39:00.000,2011/01/02 18:48:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Create Request for Quotation,complete,Anna Kaufmann
13,Analyze Request for Quotation,Karel de Groot,2011/01/02 22:33:00.000,2011/01/02 23:15:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Analyze Request for Quotation,complete,Karel de Groot
13,Amend Request for Quotation,Anne Olwada,2011/01/03 00:04:00.000,2011/01/03 00:18:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Amend Request for Quotation,complete,Anne Olwada
13,Analyze Request for Quotation,Magdalena Predutta,2011/01/03 01:29:00.000,2011/01/03 02:01:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Analyze Request for Quotation,complete,Magdalena Predutta
13,Amend Request for Quotation,Christian Francois,2011/01/03 02:51:00.000,2011/01/03 02:57:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Amend Request for Quotation,complete,Christian Francois
13,Analyze Request for Quotation,Francois de Perrier,2011/01/03 04:04:00.000,2011/01/03 04:35:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Analyze Request for Quotation,complete,Francois de Perrier
13,Amend Request for Quotation,Anne Olwada,2011/01/03 05:23:00.000,2011/01/03 05:32:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Amend Request for Quotation,complete,Anne Olwada
13,Analyze Request for Quotation,Francois de Perrier,2011/01/03 06:27:00.000,2011/01/03 06:46:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Analyze Request for Quotation,complete,Francois de Perrier
13,Send Request for Quotation to Supplier,Karel de Groot,2011/01/03 22:19:00.000,2011/01/03 22:54:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Send Request for Quotation to Supplier,complete,Karel de Groot
13,Create Quotation comparison Map,Karel de Groot,2011/01/03 23:28:00.000,2011/01/04 01:32:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Create Quotation comparison Map,complete,Karel de Groot
13,Analyze Quotation Comparison Map,Clement Duchot,2011/01/04 08:42:00.000,2011/01/04 09:00:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Analyze Quotation Comparison Map,complete,Clement Duchot
13,Choose best option,Nico Ojenbeer,2011/01/04 09:00:00.000,2011/01/04 09:00:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Choose best option,complete,Nico Ojenbeer
13,Settle Conditions With Supplier,Francois de Perrier,2011/01/04 11:02:00.000,2011/01/04 15:01:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Settle Conditions With Supplier,complete,Francois de Perrier
13,Create Purchase Order,Karel de Groot,2011/01/04 17:11:00.000,2011/01/04 17:23:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Create Purchase Order,complete,Karel de Groot
13,Confirm Purchase Order,Carmen Finacse,2011/01/05 09:30:00.000,2011/01/05 09:37:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Confirm Purchase Order,complete,Carmen Finacse
13,Deliver Goods Services,Sean Manney,2011/01/05 20:37:00.000,2011/01/07 12:21:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Deliver Goods Services,complete,Sean Manney
13,Release Purchase Order,Christian Francois,2011/01/07 20:09:00.000,2011/01/07 20:10:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Release Purchase Order,complete,Christian Francois
13,Settle Dispute With Supplier,Francois de Perrier,2011/01/08 04:34:00.000,2011/01/08 13:37:00.000,Variant 35,35,Fluxicon Disco,Variant 35,35,Settle Dispute With Supplier,complete,Francois de Perrier
