Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
Case240,Packing,ID4491,2012-02-07 00:00:00,2012-02-07 01:00:00
Case12,Flat Grinding,ID4882,2012-02-07 00:00:00,2012-02-07 01:15:00
Case194,Packing,ID4820,2012-02-07 00:00:00,2012-02-07 01:00:00
Case194,Packing,ID4820,2012-02-07 00:00:00,2012-02-07 01:00:00
Case194,End,End,2012-02-07 01:00:00,2012-02-07 01:00:00
Case262,Turning & Milling,ID4529,2012-02-07 01:00:00,2012-02-07 06:30:00
Case261,Turning & Milling,ID0997,2012-02-07 02:05:00,2012-02-07 06:43:00
Case256,Round Grinding,ID4445,2012-02-07 03:44:00,2012-02-07 06:54:00
Case261,Turning & Milling Q.C.,ID4618,2012-02-07 06:50:00,2012-02-07 07:14:00
Case256,Round Grinding,ID4287,2012-02-07 07:00:00,2012-02-07 07:51:00
Case256,Round Grinding,ID0420,2012-02-07 07:02:00,2012-02-07 15:46:00
Case262,Turning & Milling Q.C.,ID4618,2012-02-07 07:04:00,2012-02-07 08:18:00
Case256,Round Grinding,ID4385,2012-02-07 07:05:00,2012-02-07 16:00:00
Case77,Turning & Milling,ID3846,2012-02-07 07:11:00,2012-02-07 09:21:00
Case240,Turning & Milling,ID4794,2012-02-07 07:15:00,2012-02-07 09:17:00
Case261,Turning & Milling,ID4219,2012-02-07 08:16:00,2012-02-07 12:39:00
Case72,Turning & Milling Q.C.,ID4618,2012-02-07 08:24:00,2012-02-07 09:50:00
Case240,Lapping,ID0998,2012-02-07 09:06:00,2012-02-07 09:59:00
Case240,Turning & Milling,ID4794,2012-02-07 09:18:00,2012-02-07 15:47:00
Case77,Turning & Milling,ID3846,2012-02-07 09:21:00,2012-02-07 15:43:00
Case192,Turning & Milling,ID4132,2012-02-07 09:54:00,2012-02-07 16:17:00
Case262,Turning & Milling Q.C.,ID4618,2012-02-07 10:05:00,2012-02-07 10:08:00
Case262,Laser Marking,ID0998,2012-02-07 10:13:00,2012-02-07 11:03:00
Case240,Final Inspection Q.C.,ID4618,2012-02-07 10:25:00,2012-02-07 13:40:00
Case262,Flat Grinding,ID0998,2012-02-07 11:04:00,2012-02-07 11:25:00
Case262,Flat Grinding,ID4882,2012-02-07 11:25:00,2012-02-07 12:18:00
Case273,Lapping,ID0998,2012-02-07 12:00:00,2012-02-07 14:00:00
Case262,Flat Grinding,ID4882,2012-02-07 12:19:00,2012-02-07 12:33:00
Case262,Lapping,ID0998,2012-02-07 12:23:00,2012-02-07 13:39:00
Case41,Lapping,ID0998,2012-02-07 12:30:00,2012-02-07 13:00:00
Case6,Turning & Milling,ID4219,2012-02-07 12:40:00,2012-02-07 15:43:00
Case272,Lapping,ID0998,2012-02-07 13:00:00,2012-02-07 13:30:00
Case20,Round Grinding,ID4385,2012-02-07 13:02:00,2012-02-07 14:17:00
Case261,Turning & Milling Q.C.,ID4618,2012-02-07 13:20:00,2012-02-07 13:41:00
Case262,Lapping,ID0998,2012-02-07 13:40:00,2012-02-07 15:18:00
Case262,Round Grinding,ID4528,2012-02-07 13:41:00,2012-02-07 16:09:00
Case12,Final Inspection Q.C.,ID4618,2012-02-07 13:42:00,2012-02-07 16:05:00
Case240,Final Inspection Q.C.,ID4618,2012-02-07 13:45:00,2012-02-07 15:00:00
Case188,Final Inspection Q.C.,ID4618,2012-02-07 13:48:00,2012-02-07 15:03:00
Case12,Laser Marking,ID0998,2012-02-07 13:48:00,2012-02-07 16:38:00
Case12,Flat Grinding,ID4882,2012-02-07 13:51:00,2012-02-07 13:52:00
Case12,Flat Grinding,ID4882,2012-02-07 13:52:00,2012-02-07 15:43:00
Case20,Round Grinding,ID4385,2012-02-07 14:19:00,2012-02-07 17:42:00
Case240,Turning & Milling Q.C.,ID4618,2012-02-07 14:34:00,2012-02-07 14:35:00
Case188,End,End,2012-02-07 15:03:00,2012-02-07 15:03:00
Case223,Lapping,ID0998,2012-02-07 15:19:00,2012-02-07 16:09:00
Case6,Turning & Milling,ID4219,2012-02-07 16:00:00,2012-02-07 18:52:00
Case262,Round Grinding,ID4872,2012-02-07 16:09:00,2012-02-07 22:23:00
Case256,Round Grinding,ID4355,2012-02-07 16:11:00,2012-02-07 19:00:00
Case273,Round Grinding,ID4528,2012-02-07 16:30:00,2012-02-07 17:45:00
Case40,Flat Grinding,ID4882,2012-02-07 16:50:00,2012-02-07 17:45:00
Case256,Round Grinding,ID4355,2012-02-07 19:01:00,2012-02-07 23:44:00
Case20,Round Grinding,ID4445,2012-02-07 20:01:00,2012-02-08 02:01:00
Case77,Turning & Milling,ID4641,2012-02-07 20:17:00,2012-02-08 00:00:00
Case6,Turning & Milling,ID0997,2012-02-07 20:27:00,2012-02-08 03:38:00
Case273,Round Grinding,ID4872,2012-02-07 22:24:00,2012-02-07 23:03:00
Case273,Round Grinding,ID4872,2012-02-07 23:04:00,2012-02-07 23:46:00
Case77,Turning & Milling,ID4641,2012-02-08 00:00:00,2012-02-08 06:30:00
Case261,Flat Grinding,ID4882,2012-02-08 00:00:00,2012-02-08 01:15:00
Case77,Round Grinding,ID4445,2012-02-08 00:00:00,2012-02-08 01:30:00
Case256,Round Grinding,ID4445,2012-02-08 00:01:00,2012-02-08 03:48:00
Case77,Round Grinding,ID4445,2012-02-08 01:30:00,2012-02-08 06:00:00
Case6,Turning & Milling,ID0997,2012-02-08 03:39:00,2012-02-08 06:44:00
Case21,Round Grinding,ID4445,2012-02-08 03:50:00,2012-02-08 04:40:00
Case21,Round Grinding,ID4445,2012-02-08 04:40:00,2012-02-08 06:55:00
Case6,Turning & Milling Q.C.,ID4618,2012-02-08 06:50:00,2012-02-08 07:06:00
Case6,Turning & Milling Q.C.,ID4618,2012-02-08 06:50:00,2012-02-08 14:44:00
Case73,Turning & Milling,ID4932,2012-02-08 06:56:00,2012-02-08 07:04:00
Case73,Start,Start,2012-02-08 06:56:00,2012-02-08 06:56:00
Case21,Turning & Milling Q.C.,ID4618,2012-02-08 07:00:00,2012-02-08 07:30:00
Case242,Turning & Milling,ID4794,2012-02-08 07:00:00,2012-02-08 14:19:00
Case41,Round Grinding,ID4385,2012-02-08 07:00:00,2012-02-08 10:07:00
Case242,Start,Start,2012-02-08 07:00:00,2012-02-08 07:00:00
Case6,Turning & Milling,ID4219,2012-02-08 07:00:00,2012-02-08 18:03:00
Case192,Turning & Milling Q.C.,ID4287,2012-02-08 07:05:00,2012-02-08 08:40:00
Case21,Round Grinding,ID0420,2012-02-08 07:08:00,2012-02-08 09:57:00
Case273,Round Grinding,ID4528,2012-02-08 07:11:00,2012-02-08 11:30:00
Case192,Turning & Milling,ID4132,2012-02-08 07:17:00,2012-02-08 08:41:00
Case73,Turning & Milling,ID4429,2012-02-08 07:22:00,2012-02-08 16:34:00
Case192,Turning & Milling,ID4132,2012-02-08 08:43:00,2012-02-08 15:46:00
Case256,Round Grinding,ID4287,2012-02-08 09:07:00,2012-02-08 16:02:00
Case208,Final Inspection Q.C.,ID4493,2012-02-08 09:14:00,2012-02-08 11:14:00
Case268,Flat Grinding,ID4882,2012-02-08 09:51:00,2012-02-08 10:52:00
Case40,Laser Marking,ID0998,2012-02-08 09:57:00,2012-02-08 10:21:00
Case41,Round Grinding,ID4385,2012-02-08 10:07:00,2012-02-08 13:17:00
Case261,Laser Marking,ID0998,2012-02-08 10:21:00,2012-02-08 10:59:00
Case208,Grinding Rework,ID4528,2012-02-08 11:34:00,2012-02-08 16:11:00
Case77,Turning & Milling,ID3846,2012-02-08 11:40:00,2012-02-08 17:50:00
Case262,Final Inspection Q.C.,ID4618,2012-02-08 12:44:00,2012-02-08 14:46:00
Case272,Round Grinding,ID4385,2012-02-08 13:18:00,2012-02-08 14:18:00
Case77,Turning & Milling Q.C.,ID4163,2012-02-08 13:20:00,2012-02-08 14:11:00
Case261,Flat Grinding,ID4882,2012-02-08 13:21:00,2012-02-08 13:58:00
Case21,Round Grinding,ID0420,2012-02-08 13:28:00,2012-02-08 16:34:00
Case77,Laser Marking,ID0998,2012-02-08 14:12:00,2012-02-08 15:27:00
Case272,Round Grinding,ID4385,2012-02-08 14:19:00,2012-02-08 15:59:00
Case242,Turning & Milling,ID4794,2012-02-08 14:19:00,2012-02-08 15:50:00
Case77,Round Grinding,ID4528,2012-02-08 16:00:00,2012-02-08 17:40:00
Case272,Round Grinding,ID4355,2012-02-08 16:12:00,2012-02-08 17:42:00
Case208,Grinding Rework,ID4872,2012-02-08 16:13:00,2012-02-08 17:53:00
Case77,Flat Grinding,ID0998,2012-02-08 16:18:00,2012-02-08 16:19:00
Case77,Lapping,ID0998,2012-02-08 16:19:00,2012-02-08 17:34:00
Case77,Flat Grinding,ID0998,2012-02-08 16:20:00,2012-02-08 19:01:00
Case242,Turning & Milling,ID4167,2012-02-08 16:30:00,2012-02-08 20:12:00
Case238,Round Grinding,ID0420,2012-02-08 16:40:00,2012-02-08 17:23:00
Case77,Round Grinding,ID4355,2012-02-08 17:43:00,2012-02-08 20:52:00
Case77,Round Grinding,ID4872,2012-02-08 17:53:00,2012-02-08 23:35:00
Case77,Lapping,ID0998,2012-02-08 19:02:00,2012-02-08 20:17:00
Case77,Flat Grinding,ID4872,2012-02-08 19:02:00,2012-02-08 23:34:00
Case77,Lapping,ID4872,2012-02-08 19:02:00,2012-02-08 23:35:00
Case77,Turning & Milling,ID4641,2012-02-08 20:12:00,2012-02-09 06:47:00
Case192,Turning & Milling,ID4641,2012-02-08 20:14:00,2012-02-08 20:17:00
Case238,Round Grinding,ID4445,2012-02-08 20:15:00,2012-02-08 20:20:00
Case242,Turning & Milling,ID4529,2012-02-08 20:16:00,2012-02-09 02:46:00
Case73,Turning & Milling,ID4167,2012-02-08 20:16:00,2012-02-08 23:45:00
Case77,Lapping,ID4445,2012-02-08 20:22:00,2012-02-08 23:56:00
Case6,Turning & Milling,ID0997,2012-02-08 20:39:00,2012-02-09 00:37:00
Case77,Round Grinding,ID4355,2012-02-08 20:53:00,2012-02-08 23:40:00
Case73,Turning & Milling,ID4529,2012-02-08 23:53:00,2012-02-09 02:46:00
Case273,Packing,ID4491,2012-02-09 00:00:00,2012-02-09 01:00:00
Case262,Packing,ID4491,2012-02-09 00:00:00,2012-02-09 01:00:00
Case187,Packing,ID4491,2012-02-09 00:00:00,2012-02-09 01:00:00
Case6,Flat Grinding,ID4882,2012-02-09 00:00:00,2012-02-09 01:15:00
Case52,Start,Start,2012-02-09 05:09:00,2012-02-09 05:09:00
Case52,Turning & Milling,ID0997,2012-02-09 05:09:00,2012-02-09 06:36:00
Case238,Round Grinding,ID4445,2012-02-09 06:03:00,2012-02-09 06:48:00
Case187,Final Inspection Q.C.,ID4493,2012-02-09 06:50:00,2012-02-09 09:51:00
Case238,Round Grinding,ID0420,2012-02-09 06:51:00,2012-02-09 15:51:00
Case273,Final Inspection Q.C.,ID4618,2012-02-09 06:54:00,2012-02-09 11:59:00
Case77,Turning & Milling,ID3846,2012-02-09 06:56:00,2012-02-09 07:57:00
Case73,Turning & Milling,ID4429,2012-02-09 06:58:00,2012-02-09 09:09:00
Case192,Turning & Milling Q.C.,ID4287,2012-02-09 07:00:00,2012-02-09 08:40:00
Case77,Turning & Milling Q.C.,ID4163,2012-02-09 07:00:00,2012-02-09 08:40:00
Case77,Round Grinding,ID4163,2012-02-09 07:00:00,2012-02-09 08:40:00
Case192,Turning & Milling,ID4132,2012-02-09 07:12:00,2012-02-09 10:13:00
Case6,Turning & Milling Q.C.,ID4618,2012-02-09 07:14:00,2012-02-09 07:23:00
Case208,Grinding Rework,ID4528,2012-02-09 07:23:00,2012-02-09 10:01:00
Case77,Turning,ID4219,2012-02-09 07:49:00,2012-02-09 19:40:00
Case77,Turning & Milling,ID3846,2012-02-09 07:58:00,2012-02-09 10:07:00
Case77,Flat Grinding,ID0998,2012-02-09 08:31:00,2012-02-09 14:08:00
Case77,Round Grinding,ID4163,2012-02-09 09:00:00,2012-02-09 12:27:00
Case256,Round Grinding,ID4287,2012-02-09 09:00:00,2012-02-09 16:02:00
Case77,Turning & Milling Q.C.,ID4163,2012-02-09 09:00:00,2012-02-09 12:50:00
Case73,Turning & Milling,ID4932,2012-02-09 09:10:00,2012-02-09 10:26:00
Case192,Turning & Milling,ID3846,2012-02-09 10:16:00,2012-02-09 15:56:00
Case77,Round Grinding,ID4385,2012-02-09 10:24:00,2012-02-09 12:50:00
Case73,Turning & Milling,ID4932,2012-02-09 10:27:00,2012-02-09 16:05:00
Case58,Round Grinding,ID4528,2012-02-09 10:49:00,2012-02-09 11:16:00
Case58,Start,Start,2012-02-09 10:49:00,2012-02-09 10:49:00
Case73,Turning & Milling Q.C.,ID4618,2012-02-09 10:53:00,2012-02-09 11:55:00
Case77,Round Grinding,ID4528,2012-02-09 11:17:00,2012-02-09 13:28:00
Case272,Final Inspection Q.C.,ID4618,2012-02-09 12:00:00,2012-02-09 16:07:00
Case58,Round Grinding,ID4528,2012-02-09 12:28:00,2012-02-09 13:37:00
Case201,Turning & Milling Q.C.,ID4493,2012-02-09 12:35:00,2012-02-09 18:03:00
Case77,Turning & Milling Q.C.,ID4163,2012-02-09 13:20:00,2012-02-09 18:05:00
Case77,Round Grinding,ID4163,2012-02-09 13:20:00,2012-02-09 15:49:00
Case77,Round Grinding,ID4385,2012-02-09 13:29:00,2012-02-09 15:50:00
Case273,Final Inspection Q.C.,ID4618,2012-02-09 13:31:00,2012-02-09 13:32:00
Case77,Round Grinding,ID4528,2012-02-09 13:38:00,2012-02-09 18:00:00
Case262,Final Inspection Q.C.,ID4618,2012-02-09 14:08:00,2012-02-09 14:09:00
Case262,End,End,2012-02-09 14:09:00,2012-02-09 14:09:00
Case77,Lapping,ID0998,2012-02-09 14:11:00,2012-02-09 23:41:00
Case77,Turning & Milling Q.C.,ID4163,2012-02-09 14:40:00,2012-02-09 19:00:00
Case273,Final Inspection Q.C.,ID4618,2012-02-09 14:51:00,2012-02-09 18:00:00
Case242,Turning & Milling,ID4794,2012-02-09 14:52:00,2012-02-09 15:41:00
Case58,Round Grinding,ID4872,2012-02-09 16:02:00,2012-02-09 18:14:00
Case238,Round Grinding,ID4355,2012-02-09 16:05:00,2012-02-09 22:30:00
Case73,Turning & Milling,ID4167,2012-02-09 17:14:00,2012-02-09 21:36:00
Case273,End,End,2012-02-09 18:00:00,2012-02-09 18:00:00
Case77,Lapping,ID4872,2012-02-09 18:14:00,2012-02-10 12:52:00
Case77,Round Grinding,ID4872,2012-02-09 18:15:00,2012-02-09 23:41:00
Case192,Turning & Milling,ID4641,2012-02-09 20:14:00,2012-02-10 06:45:00
Case73,Turning & Milling,ID0997,2012-02-09 20:15:00,2012-02-09 22:43:00
Case195,Round Grinding,ID4355,2012-02-09 22:31:00,2012-02-09 23:50:00
Case77,Packing,ID4820,2012-02-10 00:00:00,2012-02-10 01:00:00
Case272,Packing,ID4820,2012-02-10 00:00:00,2012-02-10 01:00:00
Case192,Turning & Milling,ID3846,2012-02-10 06:54:00,2012-02-10 12:53:00
Case77,Round Grinding,ID4163,2012-02-10 07:00:00,2012-02-10 08:40:00
Case195,Round Grinding,ID4385,2012-02-10 07:25:00,2012-02-10 09:52:00
Case77,Turning,ID4219,2012-02-10 07:26:00,2012-02-10 09:50:00
Case242,Turning & Milling Q.C.,ID4287,2012-02-10 07:30:00,2012-02-10 09:29:00
Case73,Turning & Milling Q.C.,ID4618,2012-02-10 07:47:00,2012-02-10 08:09:00
Case6,Flat Grinding,ID4882,2012-02-10 08:31:00,2012-02-10 09:16:00
Case272,Final Inspection Q.C.,ID4618,2012-02-10 08:34:00,2012-02-10 08:36:00
Case77,Final Inspection Q.C.,ID4163,2012-02-10 09:00:00,2012-02-10 09:56:00
Case272,Final Inspection Q.C.,ID4618,2012-02-10 09:09:00,2012-02-10 10:24:00
Case242,Turning & Milling Q.C.,ID4287,2012-02-10 09:35:00,2012-02-10 09:36:00
Case192,Turning & Milling Q.C.,ID4287,2012-02-10 09:37:00,2012-02-10 10:40:00
Case77,Turning,ID4219,2012-02-10 09:52:00,2012-02-10 09:53:00
Case195,Round Grinding,ID4385,2012-02-10 09:53:00,2012-02-10 12:44:00
Case272,End,End,2012-02-10 10:24:00,2012-02-10 10:24:00
Case256,Round Grinding,ID4287,2012-02-10 10:41:00,2012-02-10 12:52:00
Case77,Lapping,ID0998,2012-02-10 12:50:00,2012-02-10 12:52:00
Case195,Round Grinding,ID4528,2012-02-11 22:04:00,2012-02-12 06:53:00
Case192,Turning & Milling,ID4132,2012-02-11 22:10:00,2012-02-12 06:37:00
Case58,Round Grinding,ID4528,2012-02-11 23:14:00,2012-02-12 06:12:00
Case245,Lapping,ID4882,2012-02-12 00:00:00,2012-02-12 01:15:00
Case37,Round Grinding,ID0420,2012-02-12 00:00:00,2012-02-12 05:00:00
Case242,Lapping,ID4882,2012-02-12 00:00:00,2012-02-12 01:15:00
Case72,Flat Grinding,ID4882,2012-02-12 00:00:00,2012-02-12 01:15:00
Case192,Turning & Milling,ID3846,2012-02-12 06:51:00,2012-02-12 07:06:00
Case256,Round Grinding,ID4287,2012-02-12 07:05:00,2012-02-12 16:09:00
Case77,Round Grinding,ID4355,2012-02-12 07:57:00,2012-02-12 08:11:00
Case195,Round Grinding,ID4445,2012-02-12 07:58:00,2012-02-12 15:51:00
Case77,Round Grinding,ID4355,2012-02-12 08:12:00,2012-02-12 10:03:00
Case77,Round Grinding,ID4872,2012-02-12 08:19:00,2012-02-12 10:53:00
Case240,Laser Marking,ID0998,2012-02-12 08:21:00,2012-02-12 10:26:00
Case192,Turning & Milling,ID3846,2012-02-12 09:00:00,2012-02-12 15:59:00
Case6,Laser Marking,ID0998,2012-02-12 09:39:00,2012-02-12 10:26:00
Case240,Turning & Milling Q.C.,ID4618,2012-02-12 09:50:00,2012-02-12 09:53:00
Case77,Round Grinding,ID4355,2012-02-12 10:05:00,2012-02-12 13:58:00
Case242,Turning & Milling,ID0997,2012-02-12 10:06:00,2012-02-12 13:31:00
Case240,Flat Grinding,ID4882,2012-02-12 10:16:00,2012-02-12 11:51:00
Case242,Laser Marking,ID0998,2012-02-12 10:30:00,2012-02-12 10:46:00
Case72,Flat Grinding,ID0998,2012-02-12 10:46:00,2012-02-12 10:47:00
Case72,Laser Marking,ID0998,2012-02-12 10:47:00,2012-02-12 14:13:00
Case37,Lapping,ID0998,2012-02-12 12:06:00,2012-02-12 15:26:00
Case77,Round Grinding,ID4355,2012-02-12 13:59:00,2012-02-12 15:52:00
Case72,Flat Grinding,ID4882,2012-02-12 14:12:00,2012-02-12 15:27:00
Case268,Lapping,ID0998,2012-02-12 15:27:00,2012-02-12 16:07:00
Case192,Turning & Milling,ID4132,2012-02-12 16:07:00,2012-02-12 23:24:00
Case242,Lapping,ID0998,2012-02-12 16:08:00,2012-02-12 17:47:00
Case195,Round Grinding,ID4287,2012-02-12 16:12:00,2012-02-12 17:40:00
Case77,Round Grinding,ID4385,2012-02-12 16:18:00,2012-02-12 17:22:00
Case192,Turning & Milling Q.C.,ID4287,2012-02-12 17:42:00,2012-02-12 18:03:00
Case37,Round Grinding,ID4385,2012-02-12 20:00:00,2012-02-12 22:30:00
Case242,Turning & Milling,ID4794,2012-02-12 20:10:00,2012-02-12 22:28:00
Case242,Round Grinding,ID4528,2012-02-12 20:15:00,2012-02-12 22:00:00
Case242,Round Grinding,ID4528,2012-02-12 22:00:00,2012-02-13 01:15:00
Case242,Turning & Milling,ID4794,2012-02-12 22:29:00,2012-02-13 04:31:00
Case37,Round Grinding,ID4385,2012-02-12 22:30:00,2012-02-12 23:30:00
Case192,Turning & Milling,ID4794,2012-02-12 23:48:00,2012-02-13 06:41:00
Case190,Final Inspection Q.C.,ID4493,2012-02-13 00:00:00,2012-02-13 01:15:00
Case41,Packing,ID4820,2012-02-13 00:00:00,2012-02-13 01:00:00
Case242,Round Grinding,ID0937,2012-02-13 00:00:00,2012-02-13 06:40:00
Case240,Lapping,ID4882,2012-02-13 00:00:00,2012-02-13 01:15:00
Case77,Round Grinding,ID4355,2012-02-13 06:55:00,2012-02-13 07:03:00
Case242,Turning & Milling Q.C.,ID4287,2012-02-13 07:00:00,2012-02-13 07:30:00
Case242,Round Grinding,ID4872,2012-02-13 07:00:00,2012-02-13 16:07:00
Case37,Round Grinding,ID4355,2012-02-13 07:00:00,2012-02-13 09:08:00
Case242,Round Grinding,ID4872,2012-02-13 07:00:00,2012-02-13 16:07:00
Case192,Turning & Milling,ID3846,2012-02-13 07:16:00,2012-02-13 14:34:00
Case192,Turning & Milling Q.C.,ID4287,2012-02-13 07:30:00,2012-02-13 09:49:00
Case39,Turning & Milling,ID4641,2012-02-13 07:39:00,2012-02-13 15:22:00
Case39,Start,Start,2012-02-13 07:39:00,2012-02-13 07:39:00
Case25,Round Grinding,ID4163,2012-02-13 08:00:00,2012-02-13 08:40:00
Case242,Laser Marking,ID0998,2012-02-13 08:24:00,2012-02-13 09:09:00
Case77,Turning,ID4219,2012-02-13 08:26:00,2012-02-13 20:27:00
Case201,Turning & Milling Q.C.,ID4493,2012-02-13 08:45:00,2012-02-13 10:45:00
Case25,Round Grinding,ID4163,2012-02-13 09:00:00,2012-02-13 10:30:00
Case240,Lapping,ID4882,2012-02-13 09:01:00,2012-02-13 09:48:00
Case77,Round Grinding,ID4355,2012-02-13 09:09:00,2012-02-13 16:49:00
Case242,Lapping,ID0998,2012-02-13 09:10:00,2012-02-13 10:22:00
Case192,Turning & Milling Q.C.,ID4287,2012-02-13 09:40:00,2012-02-13 10:02:00
Case41,Final Inspection Q.C.,ID4618,2012-02-13 09:55:00,2012-02-13 14:18:00
Case242,Final Inspection Q.C.,ID4287,2012-02-13 10:00:00,2012-02-13 12:00:00
Case240,Lapping,ID4882,2012-02-13 10:32:00,2012-02-13 11:33:00
Case256,Laser Marking,ID0998,2012-02-13 10:38:00,2012-02-13 12:09:00
Case256,Round Grinding,ID4287,2012-02-13 12:00:00,2012-02-13 15:00:00
Case77,Final Inspection Q.C.,ID4163,2012-02-13 13:20:00,2012-02-13 18:00:00
Case41,End,End,2012-02-13 14:18:00,2012-02-13 14:18:00
Case240,Final Inspection Q.C.,ID4618,2012-02-13 14:19:00,2012-02-13 15:14:00
Case192,Turning & Milling,ID3846,2012-02-13 14:37:00,2012-02-13 15:58:00
Case192,Turning & Milling Q.C.,ID4287,2012-02-13 15:00:00,2012-02-13 16:02:00
Case12,Final Inspection Q.C.,ID4618,2012-02-13 15:50:00,2012-02-13 17:50:00
Case77,Round Grinding,ID4385,2012-02-13 16:13:00,2012-02-13 19:33:00
Case192,Turning & Milling,ID4132,2012-02-13 16:19:00,2012-02-13 17:58:00
Case6,Final Inspection Q.C.,ID4618,2012-02-13 16:40:00,2012-02-13 16:41:00
Case192,Turning & Milling,ID4132,2012-02-13 18:01:00,2012-02-13 23:23:00
Case268,Round Grinding,ID4385,2012-02-13 19:40:00,2012-02-13 23:30:00
Case242,Round Grinding,ID4528,2012-02-13 20:09:00,2012-02-14 04:53:00
Case242,Round Grinding,ID4528,2012-02-13 20:33:00,2012-02-14 04:53:00
Case268,Round Grinding,ID0420,2012-02-13 23:30:00,2012-02-14 06:50:00
Case192,Turning & Milling,ID4932,2012-02-13 23:46:00,2012-02-14 06:46:00
Case72,Packing,ID4820,2012-02-14 00:00:00,2012-02-14 01:00:00
Case261,Packing,ID4820,2012-02-14 00:00:00,2012-02-14 01:00:00
Case72,Packing,ID4820,2012-02-14 00:00:00,2012-02-14 01:00:00
Case6,Packing,ID4820,2012-02-14 00:00:00,2012-02-14 01:00:00
Case6,Packing,ID4820,2012-02-14 00:00:00,2012-02-14 01:00:00
Case1,Lapping,ID4882,2012-02-14 00:00:00,2012-02-14 01:15:00
Case1,Lapping,ID4882,2012-02-14 00:00:00,2012-02-14 01:15:00
Case242,Packing,ID4820,2012-02-14 00:00:00,2012-02-14 01:00:00
Case40,Packing,ID4820,2012-02-14 00:00:00,2012-02-14 01:00:00
Case209,Start,Start,2012-02-14 00:47:00,2012-02-14 00:47:00
Case209,Turning & Milling,ID4794,2012-02-14 00:47:00,2012-02-14 06:40:00
Case245,Round Grinding,ID4528,2012-02-14 01:00:00,2012-02-14 06:40:00
Case245,Lapping,ID4528,2012-02-14 04:54:00,2012-02-14 06:38:00
Case268,Round Grinding,ID4445,2012-02-14 06:54:00,2012-02-14 09:10:00
Case242,Final Inspection Q.C.,ID4287,2012-02-14 07:00:00,2012-02-14 07:19:00
Case192,Turning & Milling,ID3846,2012-02-14 07:02:00,2012-02-14 13:31:00
Case256,Round Grinding,ID4287,2012-02-14 07:30:00,2012-02-14 08:40:00
Case39,Turning & Milling,ID4641,2012-02-14 07:53:00,2012-02-14 11:01:00
Case209,Turning & Milling,ID0997,2012-02-14 08:04:00,2012-02-14 11:41:00
Case261,Final Inspection Q.C.,ID4618,2012-02-14 08:10:00,2012-02-14 08:11:00
Case261,End,End,2012-02-14 08:11:00,2012-02-14 08:11:00
Case39,Turning & Milling Q.C.,ID4287,2012-02-14 09:00:00,2012-02-14 10:13:00
Case1,Lapping,ID4882,2012-02-14 09:05:00,2012-02-14 09:38:00
Case1,Lapping,ID4882,2012-02-14 09:05:00,2012-02-14 10:20:00
Case1,Round Grinding,ID4445,2012-02-14 09:13:00,2012-02-14 13:37:00
Case190,Turning & Milling Q.C.,ID4493,2012-02-14 09:18:00,2012-02-14 11:10:00
Case223,Final Inspection Q.C.,ID4287,2012-02-14 10:15:00,2012-02-14 12:12:00
Case192,Turning & Milling Q.C.,ID4287,2012-02-14 10:44:00,2012-02-14 13:35:00
Case12,Final Inspection Q.C.,ID4618,2012-02-14 10:56:00,2012-02-14 12:39:00
Case39,Turning & Milling,ID4641,2012-02-14 11:02:00,2012-02-14 14:10:00
Case190,End,End,2012-02-14 11:10:00,2012-02-14 11:10:00
Case209,Turning & Milling,ID0997,2012-02-14 11:41:00,2012-02-14 17:45:00
Case40,Final Inspection Q.C.,ID4618,2012-02-14 11:52:00,2012-02-14 11:53:00
Case40,End,End,2012-02-14 11:53:00,2012-02-14 11:53:00
Case240,Final Inspection Q.C.,ID4618,2012-02-14 12:32:00,2012-02-14 13:47:00
Case72,Final Inspection Q.C.,ID4618,2012-02-14 12:38:00,2012-02-14 12:39:00
Case72,End,End,2012-02-14 12:39:00,2012-02-14 12:39:00
Case3,Lapping,ID0998,2012-02-14 12:42:00,2012-02-14 13:40:00
Case77,Round Grinding,ID4163,2012-02-14 13:20:00,2012-02-14 18:02:00
Case39,Turning & Milling Q.C.,ID4287,2012-02-14 13:20:00,2012-02-14 14:10:00
Case192,Turning & Milling,ID3846,2012-02-14 13:32:00,2012-02-14 14:47:00
Case192,Turning & Milling,ID3846,2012-02-14 13:33:00,2012-02-14 17:21:00
Case1,Round Grinding,ID4445,2012-02-14 13:37:00,2012-02-14 15:27:00
Case256,Laser Marking,ID0998,2012-02-14 13:41:00,2012-02-14 15:11:00
Case39,Turning & Milling,ID4641,2012-02-14 14:10:00,2012-02-14 15:53:00
Case240,Final Inspection Q.C.,ID4618,2012-02-14 14:45:00,2012-02-14 16:00:00
Case251,Lapping,ID4882,2012-02-14 15:07:00,2012-02-14 15:27:00
Case9,Lapping,ID0998,2012-02-14 15:13:00,2012-02-14 17:18:00
Case3,Round Grinding,ID4445,2012-02-14 15:27:00,2012-02-14 16:08:00
Case3,Round Grinding,ID4385,2012-02-14 16:00:00,2012-02-14 17:30:00
Case39,Turning & Milling,ID4132,2012-02-14 16:23:00,2012-02-14 21:23:00
Case3,Round Grinding,ID4385,2012-02-14 17:45:00,2012-02-14 21:34:00
Case192,Turning & Milling,ID4132,2012-02-14 18:01:00,2012-02-14 19:58:00
Case209,Turning & Milling,ID4429,2012-02-14 19:00:00,2012-02-14 19:53:00
