caseid,task,user,start_timestamp,end_timestamp
915,Analyze Quotation Comparison Map,Tesca Lobes,2011-05-18 13:05:00,2011-05-18 13:27:00
915,Choose best option,Immanuel Karagianni,2011-05-18 13:27:00,2011-05-18 13:27:00
915,Settle Conditions With Supplier,Magdalena Predutta,2011-05-18 23:59:00,2011-05-19 09:38:00
915,Create Purchase Order,Karel de Groot,2011-05-19 23:27:00,2011-05-19 23:37:00
915,Confirm Purchase Order,Kiu Kan,2011-05-20 12:29:00,2011-05-20 12:49:00
915,Deliver Goods Services,Carmen Finacse,2011-05-21 01:46:00,2011-05-22 21:04:00
915,Release Purchase Order,Miu Hanwan,2011-05-23 04:59:00,2011-05-23 05:00:00
915,Approve Purchase Order for payment,Karel de Groot,2011-05-24 00:15:00,2011-05-24 00:16:00
915,Send Invoice,Carmen Finacse,2011-05-24 17:30:00,2011-05-24 17:30:00
915,Release Supplier's Invoice,Pedro Alvares,2011-05-25 08:06:00,2011-05-25 08:13:00
915,Authorize Supplier's Invoice payment,Pedro Alvares,2011-05-25 08:13:00,2011-05-25 08:13:00
915,Pay Invoice,Karalda Nimwada,2011-05-25 09:19:00,2011-05-25 09:34:00
915,End,End,2011-05-25 09:34:00,2011-05-25 09:34:00
635,Start,Start,2011-04-01 23:16:00,2011-04-01 23:16:00
635,Create Purchase Requisition,Tesca Lobes,2011-04-01 23:16:00,2011-04-01 23:25:00
635,Analyze Purchase Requisition,Heinz Gutschmidt,2011-04-02 09:23:00,2011-04-02 09:27:00
635,Create Request for Quotation,Heinz Gutschmidt,2011-04-02 09:31:00,2011-04-02 09:33:00
635,Analyze Request for Quotation,Francois de Perrier,2011-04-11 08:50:00,2011-04-11 09:22:00
635,Amend Request for Quotation,Esmana Liubiata,2011-04-11 10:14:00,2011-04-11 10:27:00
635,Analyze Request for Quotation,Francois de Perrier,2011-04-11 16:00:00,2011-04-11 16:19:00
635,Amend Request for Quotation,Penn Osterwalder,2011-04-11 17:15:00,2011-04-11 17:26:00
635,Analyze Request for Quotation,Francois de Perrier,2011-05-11 15:41:00,2011-05-11 16:05:00
635,Amend Request for Quotation,Miu Hanwan,2011-05-11 16:52:00,2011-05-11 17:02:00
635,Analyze Request for Quotation,Francois de Perrier,2011-06-18 13:06:00,2011-06-18 13:44:00
635,Send Request for Quotation to Supplier,Karel de Groot,2011-06-19 10:42:00,2011-06-19 11:09:00
635,Create Quotation comparison Map,Francois de Perrier,2011-06-19 12:45:00,2011-06-19 13:38:00
635,Analyze Quotation Comparison Map,Elvira Lores,2011-06-19 20:36:00,2011-06-19 20:54:00
635,Choose best option,Kim Passa,2011-06-19 20:54:00,2011-06-19 20:54:00
635,Settle Conditions With Supplier,Karel de Groot,2011-06-19 23:46:00,2011-06-20 09:57:00
635,Create Purchase Order,Francois de Perrier,2011-06-20 21:10:00,2011-06-20 21:19:00
635,Confirm Purchase Order,Karen Clarens,2011-07-07 04:42:00,2011-07-07 04:47:00
635,Deliver Goods Services,Esmeralda Clay,2011-07-11 09:49:00,2011-07-13 09:10:00
635,Release Purchase Order,Esmana Liubiata,2011-07-13 16:14:00,2011-07-13 16:15:00
635,Approve Purchase Order for payment,Karel de Groot,2011-07-14 08:37:00,2011-07-14 08:38:00
635,Send Invoice,Karen Clarens,2011-07-16 19:09:00,2011-07-16 19:09:00
635,Release Supplier's Invoice,Pedro Alvares,2011-07-17 09:29:00,2011-07-17 09:35:00
635,Authorize Supplier's Invoice payment,Pedro Alvares,2011-07-17 09:35:00,2011-07-17 09:35:00
635,Pay Invoice,Karalda Nimwada,2011-07-17 10:39:00,2011-07-17 10:46:00
635,End,End,2011-07-17 10:46:00,2011-07-17 10:46:00
505,Start,Start,2011-03-13 09:57:00,2011-03-13 09:57:00
505,Create Purchase Requisition,Penn Osterwalder,2011-03-13 09:57:00,2011-03-13 10:32:00
505,Analyze Purchase Requisition,Heinz Gutschmidt,2011-03-14 07:12:00,2011-03-14 07:18:00
505,Create Request for Quotation,Heinz Gutschmidt,2011-03-14 07:23:00,2011-03-14 07:25:00
505,Analyze Request for Quotation,Magdalena Predutta,2011-04-29 14:18:00,2011-04-29 14:57:00
505,Amend Request for Quotation,Miu Hanwan,2011-04-29 15:43:00,2011-04-29 15:49:00
505,Analyze Request for Quotation,Francois de Perrier,2011-05-22 00:25:00,2011-05-22 00:49:00
505,Send Request for Quotation to Supplier,Francois de Perrier,2011-05-22 03:32:00,2011-05-22 04:04:00
505,Create Quotation comparison Map,Karel de Groot,2011-05-22 17:47:00,2011-05-22 22:28:00
505,Analyze Quotation Comparison Map,Miu Hanwan,2011-05-23 05:11:00,2011-05-23 05:19:00
505,Choose best option,Penn Osterwalder,2011-05-23 05:19:00,2011-05-23 05:19:00
505,Settle Conditions With Supplier,Magdalena Predutta,2011-05-24 03:06:00,2011-05-24 12:06:00
505,Create Purchase Order,Magdalena Predutta,2011-05-24 21:01:00,2011-05-24 21:13:00
505,Confirm Purchase Order,Kiu Kan,2011-05-26 03:09:00,2011-05-26 03:33:00
505,Deliver Goods Services,Kiu Kan,2011-05-28 01:40:00,2011-05-29 13:25:00
505,Release Purchase Order,Penn Osterwalder,2011-05-29 21:00:00,2011-05-29 21:01:00
505,Approve Purchase Order for payment,Francois de Perrier,2011-06-01 09:34:00,2011-06-01 09:35:00
505,Send Invoice,Sean Manney,2011-06-01 15:28:00,2011-06-01 15:28:00
505,Release Supplier's Invoice,Karalda Nimwada,2011-06-02 05:48:00,2011-06-02 05:50:00
505,Authorize Supplier's Invoice payment,Pedro Alvares,2011-06-02 05:50:00,2011-06-02 05:50:00
505,Pay Invoice,Karalda Nimwada,2011-06-02 06:41:00,2011-06-02 06:50:00
505,End,End,2011-06-02 06:50:00,2011-06-02 06:50:00
730,Start,Start,2011-04-16 13:12:00,2011-04-16 13:12:00
730,Create Purchase Requisition,Tesca Lobes,2011-04-16 13:12:00,2011-04-16 14:00:00
730,Analyze Purchase Requisition,Francis Odell,2011-04-17 04:55:00,2011-04-17 05:00:00
730,Create Request for Quotation,Maris Freeman,2011-04-17 05:03:00,2011-04-17 05:04:00
730,Analyze Request for Quotation,Magdalena Predutta,2011-04-20 18:59:00,2011-04-20 19:18:00
730,Amend Request for Quotation,Tesca Lobes,2011-04-20 20:04:00,2011-04-20 20:09:00
730,Analyze Request for Quotation,Karel de Groot,2011-04-21 15:15:00,2011-04-21 15:35:00
730,Send Request for Quotation to Supplier,Magdalena Predutta,2011-04-21 17:24:00,2011-04-21 17:37:00
730,Create Quotation comparison Map,Magdalena Predutta,2011-04-21 18:03:00,2011-04-21 22:10:00
730,Analyze Quotation Comparison Map,Anne Olwada,2011-04-22 04:43:00,2011-04-22 05:16:00
730,Choose best option,Miu Hanwan,2011-04-22 05:16:00,2011-04-22 05:16:00
730,Settle Conditions With Supplier,Francois de Perrier,2011-04-22 10:21:00,2011-04-22 20:32:00
730,Create Purchase Order,Francois de Perrier,2011-04-23 12:45:00,2011-04-23 12:57:00
730,Confirm Purchase Order,Sean Manney,2011-04-23 17:32:00,2011-04-23 17:40:00
730,Deliver Goods Services,Esmeralda Clay,2011-04-24 15:54:00,2011-04-24 23:42:00
730,Release Purchase Order,Nico Ojenbeer,2011-04-25 07:07:00,2011-04-25 07:08:00
730,Approve Purchase Order for payment,Francois de Perrier,2011-04-25 14:05:00,2011-04-25 14:06:00
730,Send Invoice,Kiu Kan,2011-04-28 23:33:00,2011-04-28 23:33:00
730,Release Supplier's Invoice,Pedro Alvares,2011-04-29 13:56:00,2011-04-29 13:59:00
730,Authorize Supplier's Invoice payment,Pedro Alvares,2011-04-29 13:59:00,2011-04-29 13:59:00
730,Pay Invoice,Pedro Alvares,2011-04-29 14:36:00,2011-04-29 14:47:00
730,End,End,2011-04-29 14:47:00,2011-04-29 14:47:00
931,Start,Start,2011-05-16 09:54:00,2011-05-16 09:54:00
931,Create Purchase Requisition,Penn Osterwalder,2011-05-16 09:54:00,2011-05-16 10:29:00
931,Analyze Purchase Requisition,Francis Odell,2011-05-17 08:33:00,2011-05-17 08:42:00
931,Create Request for Quotation,Heinz Gutschmidt,2011-05-17 08:48:00,2011-05-17 08:50:00
931,Analyze Request for Quotation,Magdalena Predutta,2011-05-21 19:04:00,2011-05-21 19:36:00
931,Send Request for Quotation to Supplier,Francois de Perrier,2011-05-22 03:00:00,2011-05-22 03:32:00
931,Create Quotation comparison Map,Karel de Groot,2011-05-22 05:13:00,2011-05-22 09:37:00
931,Analyze Quotation Comparison Map,Esmana Liubiata,2011-05-22 16:20:00,2011-05-22 16:47:00
931,Choose best option,Nico Ojenbeer,2011-05-22 16:47:00,2011-05-22 16:47:00
931,Settle Conditions With Supplier,Francois de Perrier,2011-05-23 10:05:00,2011-05-23 20:44:00
931,Create Purchase Order,Karel de Groot,2011-05-24 08:39:00,2011-05-24 08:45:00
931,Confirm Purchase Order,Kiu Kan,2011-05-24 20:44:00,2011-05-24 20:55:00
931,Deliver Goods Services,Esmeralda Clay,2011-05-25 11:46:00,2011-05-26 01:42:00
931,Release Purchase Order,Penn Osterwalder,2011-05-26 08:50:00,2011-05-26 08:51:00
931,Approve Purchase Order for payment,Francois de Perrier,2011-05-27 14:25:00,2011-05-27 14:26:00
931,Send Invoice,Karen Clarens,2011-05-29 06:19:00,2011-05-29 06:19:00
931,Release Supplier's Invoice,Karalda Nimwada,2011-05-29 20:39:00,2011-05-29 20:44:00
931,Authorize Supplier's Invoice payment,Pedro Alvares,2011-05-29 20:44:00,2011-05-29 20:44:00
931,Pay Invoice,Pedro Alvares,2011-05-29 20:49:00,2011-05-29 20:55:00
931,End,End,2011-05-29 20:55:00,2011-05-29 20:55:00
120,Start,Start,2011-01-16 01:28:00,2011-01-16 01:28:00
120,Create Purchase Requisition,Immanuel Karagianni,2011-01-16 01:28:00,2011-01-16 02:08:00
120,Analyze Purchase Requisition,Francis Odell,2011-01-17 02:05:00,2011-01-17 02:11:00
120,Create Request for Quotation,Francis Odell,2011-01-17 02:18:00,2011-01-17 02:19:00
120,Analyze Request for Quotation,Magdalena Predutta,2011-01-17 03:11:00,2011-01-17 03:44:00
120,Amend Request for Quotation,Elvira Lores,2011-01-17 04:44:00,2011-01-17 04:58:00
120,Analyze Request for Quotation,Karel de Groot,2011-01-17 08:20:00,2011-01-17 08:50:00
120,Amend Request for Quotation,Tesca Lobes,2011-01-17 09:32:00,2011-01-17 09:40:00
120,Analyze Request for Quotation,Karel de Groot,2011-01-21 04:10:00,2011-01-21 04:42:00
120,Send Request for Quotation to Supplier,Francois de Perrier,2011-01-21 18:28:00,2011-01-21 18:52:00
120,Create Quotation comparison Map,Francois de Perrier,2011-01-22 02:25:00,2011-01-22 08:05:00
120,Analyze Quotation Comparison Map,Nico Ojenbeer,2011-01-22 14:27:00,2011-01-22 14:49:00
120,Choose best option,Anna Kaufmann,2011-01-22 14:49:00,2011-01-22 14:49:00
120,Settle Conditions With Supplier,Karel de Groot,2011-01-22 22:04:00,2011-01-23 05:40:00
120,Create Purchase Order,Francois de Perrier,2011-01-23 07:38:00,2011-01-23 07:45:00
120,Confirm Purchase Order,Carmen Finacse,2011-01-23 21:41:00,2011-01-23 21:55:00
120,Deliver Goods Services,Carmen Finacse,2011-01-25 10:53:00,2011-01-26 12:52:00
120,Release Purchase Order,Tesca Lobes,2011-01-26 20:15:00,2011-01-26 20:16:00
120,Approve Purchase Order for payment,Magdalena Predutta,2011-01-27 08:05:00,2011-01-27 08:06:00
120,Send Invoice,Carmen Finacse,2011-01-27 21:49:00,2011-01-27 21:49:00
120,Release Supplier's Invoice,Pedro Alvares,2011-01-28 12:08:00,2011-01-28 12:15:00
120,Authorize Supplier's Invoice payment,Pedro Alvares,2011-01-28 12:15:00,2011-01-28 12:15:00
120,Pay Invoice,Pedro Alvares,2011-01-28 12:26:00,2011-01-28 12:34:00
120,End,End,2011-01-28 12:34:00,2011-01-28 12:34:00
136,Start,Start,2011-01-18 00:47:00,2011-01-18 00:47:00
136,Create Purchase Requisition,Clement Duchot,2011-01-18 00:47:00,2011-01-18 00:56:00
136,Analyze Purchase Requisition,Heinz Gutschmidt,2011-01-18 13:57:00,2011-01-18 14:03:00
136,Create Request for Quotation,Maris Freeman,2011-01-18 14:09:00,2011-01-18 14:10:00
136,Analyze Request for Quotation,Francois de Perrier,2011-01-25 22:17:00,2011-01-25 22:38:00
136,Send Request for Quotation to Supplier,Magdalena Predutta,2011-01-27 06:53:00,2011-01-27 07:13:00
136,Create Quotation comparison Map,Magdalena Predutta,2011-01-28 21:17:00,2011-01-29 01:56:00
136,Analyze Quotation Comparison Map,Penn Osterwalder,2011-01-29 09:15:00,2011-01-29 09:45:00
136,Choose best option,Esmana Liubiata,2011-01-29 09:45:00,2011-01-29 09:45:00
136,Settle Conditions With Supplier,Francois de Perrier,2011-01-29 18:25:00,2011-01-30 06:23:00
136,Create Purchase Order,Karel de Groot,2011-01-30 10:17:00,2011-01-30 10:28:00
136,Confirm Purchase Order,Kiu Kan,2011-01-31 20:06:00,2011-01-31 20:32:00
136,Deliver Goods Services,Sean Manney,2011-02-02 01:56:00,2011-02-02 14:17:00
136,Release Purchase Order,Christian Francois,2011-02-02 21:15:00,2011-02-02 21:16:00
136,Approve Purchase Order for payment,Karel de Groot,2011-02-03 03:55:00,2011-02-03 03:56:00
136,Send Invoice,Kiu Kan,2011-02-03 12:01:00,2011-02-03 12:01:00
136,Release Supplier's Invoice,Karalda Nimwada,2011-02-04 02:15:00,2011-02-04 02:20:00
136,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-04 02:20:00,2011-02-04 02:20:00
136,Pay Invoice,Karalda Nimwada,2011-02-04 02:27:00,2011-02-04 02:34:00
136,End,End,2011-02-04 02:34:00,2011-02-04 02:34:00
361,Start,Start,2011-02-20 20:38:00,2011-02-20 20:38:00
361,Create Purchase Requisition,Tesca Lobes,2011-02-20 20:38:00,2011-02-20 20:58:00
361,Analyze Purchase Requisition,Heinz Gutschmidt,2011-02-21 19:42:00,2011-02-21 19:49:00
361,Create Request for Quotation,Maris Freeman,2011-02-21 19:55:00,2011-02-21 19:57:00
361,Analyze Request for Quotation,Karel de Groot,2011-02-22 16:24:00,2011-02-22 17:03:00
361,Amend Request for Quotation,Christian Francois,2011-02-22 18:00:00,2011-02-22 18:10:00
361,Analyze Request for Quotation,Francois de Perrier,2011-03-04 11:23:00,2011-03-04 11:37:00
361,Amend Request for Quotation,Esmana Liubiata,2011-03-04 12:22:00,2011-03-04 12:29:00
361,Analyze Request for Quotation,Magdalena Predutta,2011-03-05 13:08:00,2011-03-05 13:34:00
361,Amend Request for Quotation,Anne Olwada,2011-03-05 14:24:00,2011-03-05 14:31:00
361,Analyze Request for Quotation,Karel de Groot,2011-03-09 00:56:00,2011-03-09 01:13:00
361,Amend Request for Quotation,Immanuel Karagianni,2011-03-09 01:59:00,2011-03-09 02:04:00
361,Analyze Request for Quotation,Karel de Groot,2011-03-14 00:42:00,2011-03-14 01:12:00
361,Amend Request for Quotation,Kim Passa,2011-03-14 02:07:00,2011-03-14 02:19:00
361,Analyze Request for Quotation,Karel de Groot,2011-03-20 09:17:00,2011-03-20 09:54:00
361,Amend Request for Quotation,Anne Olwada,2011-03-20 10:45:00,2011-03-20 10:53:00
361,Analyze Request for Quotation,Francois de Perrier,2011-03-24 08:40:00,2011-03-24 09:09:00
361,Amend Request for Quotation,Alberto Duport,2011-03-24 09:56:00,2011-03-24 10:01:00
361,Analyze Request for Quotation,Magdalena Predutta,2011-03-24 20:32:00,2011-03-24 20:50:00
361,Amend Request for Quotation,Kim Passa,2011-03-24 21:38:00,2011-03-24 21:46:00
361,Analyze Request for Quotation,Magdalena Predutta,2011-03-27 16:46:00,2011-03-27 17:12:00
361,Amend Request for Quotation,Anna Kaufmann,2011-03-27 17:57:00,2011-03-27 18:11:00
361,Analyze Request for Quotation,Francois de Perrier,2011-04-11 06:27:00,2011-04-11 06:33:00
361,Amend Request for Quotation,Maris Freeman,2011-04-11 22:21:00,2011-04-11 22:39:00
361,Analyze Request for Quotation,Magdalena Predutta,2011-04-17 12:28:00,2011-04-17 12:52:00
361,Amend Request for Quotation,Miu Hanwan,2011-04-17 13:38:00,2011-04-17 13:43:00
361,Analyze Request for Quotation,Magdalena Predutta,2011-04-18 04:34:00,2011-04-18 04:53:00
361,Amend Request for Quotation,Immanuel Karagianni,2011-04-18 05:40:00,2011-04-18 05:50:00
361,Analyze Request for Quotation,Magdalena Predutta,2011-04-28 20:42:00,2011-04-28 21:02:00
361,Amend Request for Quotation,Miu Hanwan,2011-04-28 21:58:00,2011-04-28 22:04:00
361,Analyze Request for Quotation,Karel de Groot,2011-05-02 23:08:00,2011-05-02 23:34:00
361,Send Request for Quotation to Supplier,Magdalena Predutta,2011-05-04 00:55:00,2011-05-04 01:15:00
361,Create Quotation comparison Map,Karel de Groot,2011-05-05 07:43:00,2011-05-05 11:06:00
361,Analyze Quotation Comparison Map,Esmana Liubiata,2011-05-05 17:23:00,2011-05-05 17:41:00
361,Choose best option,Anne Olwada,2011-05-05 17:41:00,2011-05-05 17:41:00
361,Settle Conditions With Supplier,Magdalena Predutta,2011-05-06 11:03:00,2011-05-06 17:52:00
361,Create Purchase Order,Magdalena Predutta,2011-05-06 22:03:00,2011-05-06 22:09:00
361,Confirm Purchase Order,Carmen Finacse,2011-05-07 15:26:00,2011-05-07 15:50:00
361,Deliver Goods Services,Sean Manney,2011-05-08 08:15:00,2011-05-08 20:17:00
361,Release Purchase Order,Miu Hanwan,2011-05-09 03:39:00,2011-05-09 03:40:00
361,Approve Purchase Order for payment,Magdalena Predutta,2011-05-09 15:45:00,2011-05-09 15:46:00
361,Send Invoice,Kiu Kan,2011-05-12 08:08:00,2011-05-12 08:08:00
361,Release Supplier's Invoice,Pedro Alvares,2011-05-12 22:39:00,2011-05-12 22:43:00
361,Authorize Supplier's Invoice payment,Pedro Alvares,2011-05-12 22:43:00,2011-05-12 22:43:00
361,Pay Invoice,Pedro Alvares,2011-05-12 23:33:00,2011-05-12 23:42:00
361,End,End,2011-05-12 23:42:00,2011-05-12 23:42:00
26,Start,Start,2011-01-03 16:09:00,2011-01-03 16:09:00
26,Create Purchase Requisition,Tesca Lobes,2011-01-03 16:09:00,2011-01-03 16:51:00
26,Analyze Purchase Requisition,Maris Freeman,2011-01-04 08:46:00,2011-01-04 08:54:00
26,Create Request for Quotation,Heinz Gutschmidt,2011-01-04 08:58:00,2011-01-04 09:00:00
26,Analyze Request for Quotation,Karel de Groot,2011-01-04 11:12:00,2011-01-04 11:26:00
26,Amend Request for Quotation,Elvira Lores,2011-01-04 12:18:00,2011-01-04 12:24:00
26,Analyze Request for Quotation,Magdalena Predutta,2011-01-04 13:30:00,2011-01-04 13:46:00
26,Amend Request for Quotation,Miu Hanwan,2011-01-04 14:39:00,2011-01-04 14:50:00
26,Analyze Request for Quotation,Karel de Groot,2011-01-04 16:43:00,2011-01-04 17:10:00
26,Amend Request for Quotation,Immanuel Karagianni,2011-01-04 18:03:00,2011-01-04 18:18:00
26,Analyze Request for Quotation,Karel de Groot,2011-01-06 16:33:00,2011-01-06 16:56:00
26,Amend Request for Quotation,Alberto Duport,2011-01-06 17:46:00,2011-01-06 17:54:00
26,Analyze Request for Quotation,Karel de Groot,2011-01-06 20:20:00,2011-01-06 20:49:00
26,Amend Request for Quotation,Christian Francois,2011-01-06 21:39:00,2011-01-06 21:51:00
26,Analyze Request for Quotation,Magdalena Predutta,2011-01-07 03:14:00,2011-01-07 03:44:00
26,Send Request for Quotation to Supplier,Magdalena Predutta,2011-01-09 02:03:00,2011-01-09 02:17:00
26,Create Quotation comparison Map,Karel de Groot,2011-01-10 06:06:00,2011-01-10 09:50:00
26,Analyze Quotation Comparison Map,Clement Duchot,2011-01-10 16:58:00,2011-01-10 17:17:00
26,Choose best option,Anna Kaufmann,2011-01-10 17:17:00,2011-01-10 17:17:00
26,Settle Conditions With Supplier,Karel de Groot,2011-01-11 11:00:00,2011-01-11 19:51:00
26,Create Purchase Order,Karel de Groot,2011-01-12 03:18:00,2011-01-12 03:28:00
26,Confirm Purchase Order,Sean Manney,2011-01-13 00:26:00,2011-01-13 00:50:00
26,Deliver Goods Services,Karen Clarens,2011-01-13 08:03:00,2011-01-13 23:27:00
26,Release Purchase Order,Anne Olwada,2011-01-14 06:46:00,2011-01-14 06:47:00
26,Approve Purchase Order for payment,Magdalena Predutta,2011-01-14 11:59:00,2011-01-14 12:00:00
26,Send Invoice,Sean Manney,2011-01-14 23:51:00,2011-01-14 23:51:00
26,Release Supplier's Invoice,Karalda Nimwada,2011-01-15 14:02:00,2011-01-15 14:05:00
26,Authorize Supplier's Invoice payment,Pedro Alvares,2011-01-15 14:05:00,2011-01-15 14:05:00
26,Pay Invoice,Karalda Nimwada,2011-01-15 14:17:00,2011-01-15 14:23:00
26,End,End,2011-01-15 14:23:00,2011-01-15 14:23:00
1160,Start,Start,2011-06-18 05:48:00,2011-06-18 05:48:00
1160,Create Purchase Requisition,Fjodor Kowalski,2011-06-18 05:48:00,2011-06-18 06:13:00
1160,Analyze Purchase Requisition,Francis Odell,2011-06-19 03:55:00,2011-06-19 04:01:00
1160,Create Request for Quotation,Maris Freeman,2011-06-19 04:08:00,2011-06-19 04:11:00
1160,Analyze Request for Quotation,Magdalena Predutta,2011-06-21 23:18:00,2011-06-21 23:40:00
1160,Amend Request for Quotation,Penn Osterwalder,2011-06-22 00:33:00,2011-06-22 00:40:00
1160,Analyze Request for Quotation,Magdalena Predutta,2011-06-22 03:40:00,2011-06-22 03:58:00
1160,Amend Request for Quotation,Immanuel Karagianni,2011-06-22 04:52:00,2011-06-22 05:07:00
1160,Analyze Request for Quotation,Karel de Groot,2011-07-05 13:06:00,2011-07-05 13:30:00
1160,Amend Request for Quotation,Penn Osterwalder,2011-07-05 14:17:00,2011-07-05 14:31:00
1160,Analyze Request for Quotation,Magdalena Predutta,2011-08-08 12:10:00,2011-08-08 12:40:00
1160,Amend Request for Quotation,Esmana Liubiata,2011-08-08 13:34:00,2011-08-08 13:46:00
1160,Analyze Request for Quotation,Magdalena Predutta,2011-08-23 06:22:00,2011-08-23 06:53:00
1160,Amend Request for Quotation,Penn Osterwalder,2011-08-23 07:39:00,2011-08-23 07:52:00
1160,Analyze Request for Quotation,Karel de Groot,2011-09-07 19:23:00,2011-09-07 19:53:00
1160,Send Request for Quotation to Supplier,Karel de Groot,2011-09-08 08:46:00,2011-09-08 09:11:00
